"Path","Model","SourceStem","Case","Feature","PlanPath","MethodName","Status","TotalSteps","ExecutedSteps","FailedStepSeq","FailedTool","LocatorFailures","Notes"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_8\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_8","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_8/case-001/TransferE2ETest.playwright-plan.json","正常系_100000円未満の振込が成功する","fail","23","14","14","browser_click","","ステップ実行エラー: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#tabTransfer').first()[22m
[2m    - locator resolved to <div id=""tabTransfer"" class=""tab-content"">…</div>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    57 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_8\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_8","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_8/case-001/TransferE2ETest.playwright-plan.json","異常系_自己振込が拒否される","fail","21","14","14","browser_click","","ステップ実行エラー: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#tabTransfer').first()[22m
[2m    - locator resolved to <div id=""tabTransfer"" class=""tab-content"">…</div>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    57 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
[2m    - waiting for element to be visible, enabled and stable[22m
"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_8\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_8","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_8/case-001/TransferE2ETest.playwright-plan.json","承認フロー_100000円以上で一般顧客は承認待ちになる","fail","22","14","14","browser_click","","ステップ実行エラー: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#tabTransfer').first()[22m
[2m    - locator resolved to <div id=""tabTransfer"" class=""tab-content"">…</div>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    58 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_9\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_9","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_9/case-001/TransferE2ETest.playwright-plan.json","正常系_100000円未満の振込が成功する","fail","23","14","14","browser_click","","ステップ実行エラー: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#tabTransfer').first()[22m
[2m    - locator resolved to <div id=""tabTransfer"" class=""tab-content"">…</div>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    58 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_9\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_9","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_9/case-001/TransferE2ETest.playwright-plan.json","異常系_自己振込が拒否される","fail","21","14","14","browser_click","","ステップ実行エラー: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#tabTransfer').first()[22m
[2m    - locator resolved to <div id=""tabTransfer"" class=""tab-content"">…</div>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    57 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_9\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_9","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_9/case-001/TransferE2ETest.playwright-plan.json","承認フロー_100000円以上で一般顧客は承認待ちになる","fail","22","14","14","browser_click","","ステップ実行エラー: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#tabTransfer').first()[22m
[2m    - locator resolved to <div id=""tabTransfer"" class=""tab-content"">…</div>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    57 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_1","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_1/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_1","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_1/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_1","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_1/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_10","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_10/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_10","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_10/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_10","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_10/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_2","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_2/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_2","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_2/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_2","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_2/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_3","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_3/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_3","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_3/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_3","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_3/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_4","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_4/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_4","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_4/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_4","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_4/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_5","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_5/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_5","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_5/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_5","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_5/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_6","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_6/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_6","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_6/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_6","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_6/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_7","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_7/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_7","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_7/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_7","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_7/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_8\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_8","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_8/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_8\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_8","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_8/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_8\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_8","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_8/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_9\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_9","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_9/case-001/ExtractedTest01.playwright-plan.json","testLoginSuccessWithMFA","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_9\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_9","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_9/case-001/ExtractedTest01.playwright-plan.json","testLoginFailureWithLockout","fail","26","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_9\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_9","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_9/case-001/ExtractedTest01.playwright-plan.json","testMFAFailure","fail","14","14","14","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_1","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_1/case-001/ExtractedTest01.playwright-plan.json","adminCanViewAuditLog","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_1","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_1/case-001/ExtractedTest01.playwright-plan.json","customerCannotViewAuditLog","fail","9","9","9","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_1","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_1/case-001/ExtractedTest01.playwright-plan.json","auditLogShowsLatestEntriesFirst","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_10","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_10/case-001/ExtractedTest01.playwright-plan.json","adminCanViewAuditLog","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
